LEAST SQUARES, k_fold=5
Least squares: (degree: 3, lambda: 0.1, accuracy: 0.8355219697727956)
Jet0: model=least squares, degree=3, lambda=0.1, accuracy=0.8355219697727956
degree=11,	 lambda=1.000000e-14,	 accuracy=0 - singular matrix
degree=11,	 lambda=1.000000e-13,	 accuracy=0 - singular matrix
degree=11,	 lambda=1.000000e-12,	 accuracy=0 - singular matrix
degree=11,	 lambda=1.000000e-11,	 accuracy=0 - singular matrix
degree=11,	 lambda=1.000000e-10,	 accuracy=0 - singular matrix
degree=11,	 lambda=1.000000e-09,	 accuracy=0 - singular matrix
degree=11,	 lambda=1.000000e-08,	 accuracy=0 - singular matrix
degree=11,	 lambda=1.000000e-07,	 accuracy=0.519947953157842
degree=11,	 lambda=1.000000e-06,	 accuracy=0.565438895005505
degree=11,	 lambda=1.000000e-05,	 accuracy=0.6168551696526874
degree=11,	 lambda=1.000000e-04,	 accuracy=0.5164748273446103
degree=11,	 lambda=1.000000e-03,	 accuracy=0.43588229406465817
degree=11,	 lambda=1.000000e-02,	 accuracy=0.4109298368531678
degree=11,	 lambda=1.000000e-01,	 accuracy=0.5291562406165549
degree=11,	 lambda=1.000000e+00,	 accuracy=0.5007506756080472
degree=11,	 lambda=1.000000e+01,	 accuracy=0 - singular matrix
degree=11,	 lambda=1.000000e+02,	 accuracy=0.5262636372735462
degree=11,	 lambda=1.000000e+03,	 accuracy=0.5389350415373837
degree=11,	 lambda=1.000000e+04,	 accuracy=0.42706435792212993
degree=12,	 lambda=1.000000e-20,	 accuracy=0 - singular matrix
degree=12,	 lambda=1.000000e-19,	 accuracy=0 - singular matrix
degree=12,	 lambda=1.000000e-18,	 accuracy=0 - singular matrix
degree=12,	 lambda=1.000000e-17,	 accuracy=0 - singular matrix
degree=12,	 lambda=1.000000e-16,	 accuracy=0 - singular matrix
degree=12,	 lambda=1.000000e-15,	 accuracy=0 - singular matrix
degree=12,	 lambda=1.000000e-14,	 accuracy=0 - singular matrix
degree=12,	 lambda=1.000000e-13,	 accuracy=0 - singular matrix
degree=12,	 lambda=1.000000e-12,	 accuracy=0 - singular matrix
degree=12,	 lambda=1.000000e-11,	 accuracy=0 - singular matrix
degree=12,	 lambda=1.000000e-10,	 accuracy=0 - singular matrix
degree=12,	 lambda=1.000000e-09,	 accuracy=0 - singular matrix
degree=12,	 lambda=1.000000e-08,	 accuracy=0 - singular matrix
degree=12,	 lambda=1.000000e-07,	 accuracy=0 - singular matrix
degree=12,	 lambda=1.000000e-06,	 accuracy=0 - singular matrix
degree=12,	 lambda=1.000000e-05,	 accuracy=0 - singular matrix
degree=12,	 lambda=1.000000e-04,	 accuracy=0.5782103893504154
degree=12,	 lambda=1.000000e-03,	 accuracy=0 - singular matrix
degree=12,	 lambda=1.000000e-02,	 accuracy=0.546441797617856
degree=12,	 lambda=1.000000e-01,	 accuracy=0.5029226303673305
degree=12,	 lambda=1.000000e+00,	 accuracy=0.5455509958963066
degree=12,	 lambda=1.000000e+01,	 accuracy=0.5399859873886498
degree=12,	 lambda=1.000000e+02,	 accuracy=0.640196176558903
degree=12,	 lambda=1.000000e+03,	 accuracy=0.55227704934441
degree=12,	 lambda=1.000000e+04,	 accuracy=0.46500850765689117
degree=13,	 lambda=1.000000e-20,	 accuracy=0 - singular matrix
degree=13,	 lambda=1.000000e-19,	 accuracy=0 - singular matrix
degree=13,	 lambda=1.000000e-18,	 accuracy=0 - singular matrix
degree=13,	 lambda=1.000000e-17,	 accuracy=0 - singular matrix
degree=13,	 lambda=1.000000e-16,	 accuracy=0.6382744470023021
degree=13,	 lambda=1.000000e-15,	 accuracy=0.5980682614352918
degree=13,	 lambda=1.000000e-14,	 accuracy=0.5962566309678711
degree=13,	 lambda=1.000000e-13,	 accuracy=0.6025723150835753
degree=13,	 lambda=1.000000e-12,	 accuracy=0 - singular matrix
degree=13,	 lambda=1.000000e-11,	 accuracy=0 - singular matrix
degree=13,	 lambda=1.000000e-10,	 accuracy=0.5141527374637173
degree=13,	 lambda=1.000000e-09,	 accuracy=0 - singular matrix
degree=13,	 lambda=1.000000e-08,	 accuracy=0.5345911320188168
degree=13,	 lambda=1.000000e-07,	 accuracy=0.4398258432589331
degree=13,	 lambda=1.000000e-06,	 accuracy=0.5231308177359624
degree=13,	 lambda=1.000000e-05,	 accuracy=0.5083675307776999
degree=13,	 lambda=1.000000e-04,	 accuracy=0.49360424381943757
degree=13,	 lambda=1.000000e-03,	 accuracy=0.5326694024622161
degree=13,	 lambda=1.000000e-02,	 accuracy=0.5316284656190572
degree=13,	 lambda=1.000000e-01,	 accuracy=0.5102191972775497
degree=13,	 lambda=1.000000e+00,	 accuracy=0.5667200480432388
degree=13,	 lambda=1.000000e+01,	 accuracy=0.5791512361125013
degree=13,	 lambda=1.000000e+02,	 accuracy=0.6140226203583226
degree=13,	 lambda=1.000000e+03,	 accuracy=0.5203883495145631
degree=13,	 lambda=1.000000e+04,	 accuracy=0.5371033930537484
degree=14,	 lambda=1.000000e-20,	 accuracy=0 - singular matrix
degree=14,	 lambda=1.000000e-19,	 accuracy=0 - singular matrix
degree=14,	 lambda=1.000000e-18,	 accuracy=0 - singular matrix
degree=14,	 lambda=1.000000e-17,	 accuracy=0 - singular matrix
degree=14,	 lambda=1.000000e-16,	 accuracy=0 - singular matrix
degree=14,	 lambda=1.000000e-15,	 accuracy=0 - singular matrix
degree=14,	 lambda=1.000000e-14,	 accuracy=0 - singular matrix
degree=14,	 lambda=1.000000e-13,	 accuracy=0 - singular matrix
degree=14,	 lambda=1.000000e-12,	 accuracy=0 - singular matrix
degree=14,	 lambda=1.000000e-11,	 accuracy=0 - singular matrix
degree=14,	 lambda=1.000000e-10,	 accuracy=0 - singular matrix
degree=14,	 lambda=1.000000e-09,	 accuracy=0 - singular matrix
degree=14,	 lambda=1.000000e-08,	 accuracy=0 - singular matrix
degree=14,	 lambda=1.000000e-07,	 accuracy=0.49898909018116305
degree=14,	 lambda=1.000000e-06,	 accuracy=0.5545991392253027
degree=14,	 lambda=1.000000e-05,	 accuracy=0.5219397457711941
degree=14,	 lambda=1.000000e-04,	 accuracy=0.46892202982684417
degree=14,	 lambda=1.000000e-03,	 accuracy=0.5787408667801021
degree=14,	 lambda=1.000000e-02,	 accuracy=0.5352617355620058
degree=14,	 lambda=1.000000e-01,	 accuracy=0.40155139625663094
degree=14,	 lambda=1.000000e+00,	 accuracy=0.6070063056751076
degree=14,	 lambda=1.000000e+01,	 accuracy=0.5852967670903813
degree=14,	 lambda=1.000000e+02,	 accuracy=0.5778000200180162
degree=14,	 lambda=1.000000e+03,	 accuracy=0.4236713041737564
degree=14,	 lambda=1.000000e+04,	 accuracy=0.5345410869782805
degree=15,	 lambda=1.000000e-20,	 accuracy=0 - singular matrix
degree=15,	 lambda=1.000000e-19,	 accuracy=0 - singular matrix
degree=15,	 lambda=1.000000e-18,	 accuracy=0 - singular matrix
degree=15,	 lambda=1.000000e-17,	 accuracy=0 - singular matrix
degree=15,	 lambda=1.000000e-16,	 accuracy=0 - singular matrix
degree=15,	 lambda=1.000000e-15,	 accuracy=0 - singular matrix
degree=15,	 lambda=1.000000e-14,	 accuracy=0 - singular matrix
degree=15,	 lambda=1.000000e-13,	 accuracy=0 - singular matrix
degree=15,	 lambda=1.000000e-12,	 accuracy=0 - singular matrix
degree=15,	 lambda=1.000000e-11,	 accuracy=0 - singular matrix
degree=15,	 lambda=1.000000e-10,	 accuracy=0 - singular matrix
degree=15,	 lambda=1.000000e-09,	 accuracy=0 - singular matrix
degree=15,	 lambda=1.000000e-08,	 accuracy=0 - singular matrix
degree=15,	 lambda=1.000000e-07,	 accuracy=0 - singular matrix
degree=15,	 lambda=1.000000e-06,	 accuracy=0 - singular matrix
degree=15,	 lambda=1.000000e-05,	 accuracy=0.5154238814933441
degree=15,	 lambda=1.000000e-04,	 accuracy=0.5529576618957062
degree=15,	 lambda=1.000000e-03,	 accuracy=0.5297467720948854
degree=15,	 lambda=1.000000e-02,	 accuracy=0.5333600240216194
degree=15,	 lambda=1.000000e-01,	 accuracy=0 - singular matrix
degree=15,	 lambda=1.000000e+00,	 accuracy=0.5657892102892603
degree=15,	 lambda=1.000000e+01,	 accuracy=0.526393754378941
degree=15,	 lambda=1.000000e+02,	 accuracy=0.5283555199679711
degree=15,	 lambda=1.000000e+03,	 accuracy=0.552547292563307
degree=15,	 lambda=1.000000e+04,	 accuracy=0.5119207286557902
degree=16,	 lambda=1.000000e-20,	 accuracy=0 - singular matrix
degree=16,	 lambda=1.000000e-19,	 accuracy=0 - singular matrix
degree=16,	 lambda=1.000000e-18,	 accuracy=0 - singular matrix
degree=16,	 lambda=1.000000e-17,	 accuracy=0 - singular matrix
degree=16,	 lambda=1.000000e-16,	 accuracy=0 - singular matrix
degree=16,	 lambda=1.000000e-15,	 accuracy=0 - singular matrix
degree=16,	 lambda=1.000000e-14,	 accuracy=0 - singular matrix
degree=16,	 lambda=1.000000e-13,	 accuracy=0 - singular matrix
degree=16,	 lambda=1.000000e-12,	 accuracy=0 - singular matrix
degree=16,	 lambda=1.000000e-11,	 accuracy=0 - singular matrix
degree=16,	 lambda=1.000000e-10,	 accuracy=0 - singular matrix
degree=16,	 lambda=1.000000e-09,	 accuracy=0 - singular matrix
degree=16,	 lambda=1.000000e-08,	 accuracy=0 - singular matrix
degree=16,	 lambda=1.000000e-07,	 accuracy=0 - singular matrix
degree=16,	 lambda=1.000000e-06,	 accuracy=0 - singular matrix
